timestamp,node_id,latency_ms,packet_loss_pct,bandwidth_utilization_pct,cpu_utilization_pct,memory_utilization_pct,throughput_mbps,jitter_ms,error_rate,active_connections,temperature_c,signal_strength_pct,future_fault_5min,fault_type
2026-01-01 00:00:00,NODE-004,13.700029592639059,0.5260955685575144,69.19269832860891,47.186161098589714,60.63810957696071,52.394815311273895,4.3628625925222995,38.76296779670958,399.79940985919274,61.97772950611635,63.787049333572526,1,hardware_degradation
2026-01-01 00:01:00,NODE-014,26.397290671097352,0.3394467754814091,67.03491842737694,48.91220897381357,52.42017899708279,63.83180925838709,1.263078044429213,0.0,343.9153003758845,44.01163058659049,87.89904922024104,0,normal
2026-01-01 00:02:00,NODE-017,303.30551528763027,0.05088094608774282,54.871065155095664,25.907319144506587,51.86857934371401,32.46057949164015,61.94863920740651,0.06200123820577552,319.31777654225635,49.47463845724624,86.13689994299209,1,latency_spike
2026-01-01 00:03:00,NODE-020,90.15557510558612,0.0,87.7741723643654,78.42563887556405,52.40605920715689,90.53356122262825,28.501505191089937,2.4532195625000646,994.346781445648,42.799601641247506,78.39325807336915,1,congestion
2026-01-01 00:04:00,NODE-016,22.673284744180293,0.23058136357696307,65.13856031479766,36.604001529384945,46.08680399943841,49.83618445033336,1.8984223839141867,1.695795256413785,319.4450627932946,45.36912941703192,87.79473643612413,0,normal
2026-01-01 00:05:00,NODE-018,23.48694241611192,0.0,97.30742071934569,85.2386986580453,55.47123238229776,99.12706442139483,3.7181274599604923,33.346635297614775,5490.250787033324,46.743509990093195,83.42239999376639,1,ddos_like_anomaly
2026-01-01 00:06:00,NODE-010,20.39603683935174,0.3428682150740618,56.813886780148444,45.46502473164861,63.586833969163735,61.174390304493464,4.95572862296573,21.771321468082803,191.8251164840328,85.11693891850331,70.51748450372239,0,hardware_degradation
2026-01-01 00:07:00,NODE-014,223.57283067025477,0.09150819778124253,30.227631881895007,31.23113828556368,63.08077184544095,79.69362681502483,28.786643494059895,1.7231415854628909,332.2688079319245,47.36669945416511,77.18509574180459,1,latency_spike
2026-01-01 00:08:00,NODE-016,20.50585060443074,0.3026387311962881,58.39770711405651,34.499951445606335,48.769643832519556,62.295274404873275,6.942177735645471,2.747511241130438,346.69621477275496,52.63726172989755,82.25417070850952,0,normal
2026-01-01 00:09:00,NODE-009,26.501493853953775,0.515235005017583,59.332565622396224,40.83581210943305,33.51606626865161,54.299569056779525,5.8497323894745055,0.531765836921557,330.4202260957383,43.0625763392082,81.51147714681127,1,normal
2026-01-01 00:10:00,NODE-020,27.659831447536046,0.38656538095868737,43.2782828366185,22.24819566799581,50.62388436530728,48.92897150220818,6.757468569530179,6.769019392029892,509.2551835516832,40.299445494826436,87.84684543371047,0,normal
2026-01-01 00:11:00,NODE-003,29.550125401266413,15.303555871554545,70.34997883558391,42.00569983639827,49.281061249354394,36.54599857867428,23.277936573921863,25.19554292311611,387.182308968042,46.17556849902309,85.90468288331886,1,packet_loss
2026-01-01 00:12:00,NODE-005,73.00015228199749,0.13819889501767227,97.21495718663576,58.4385263413051,50.83332379356921,94.77293554922721,12.52918693804298,2.232688113894661,1212.6874171398406,42.743521645333104,84.17261723286204,1,congestion
2026-01-01 00:13:00,NODE-005,291.3526169084224,0.0,55.086621480702114,38.69553204291407,54.53663983614821,67.89914013503628,65.96878491254591,2.5185839083745485,391.8175855612902,43.718356671537514,83.30008949551606,1,latency_spike
2026-01-01 00:14:00,NODE-016,23.990621723646846,0.0,53.22152696328582,32.90423984787542,46.70274980989412,46.94690928738869,3.968890216801597,0.9214487415368713,247.5426050625297,51.11345741285446,80.15171193316174,1,normal
2026-01-01 00:15:00,NODE-018,30.727089079617013,0.48286082524591456,64.53817845898422,45.63439817401842,55.240033085368495,71.47705759127385,4.63753389099306,0.0,307.71734350799227,48.48185035861044,81.86452033145298,0,normal
2026-01-01 00:16:00,NODE-014,127.46536074917799,15.216797433858467,68.49693038682082,39.80580123228849,49.76277035728186,7.732284624252372,1.7915940762494706,25.271469427413283,416.33226363032963,45.32800074171297,92.33666906038741,1,link_failure
2026-01-01 00:17:00,NODE-005,27.402366400274346,0.4490413955262813,45.23364152977904,33.51781949940841,49.89726179198637,65.84906751872464,2.2510646104630228,2.6041047361299614,330.4610694636449,47.08979552521382,84.95650814995582,0,normal
2026-01-01 00:18:00,NODE-005,430.61030514177855,0.19214850367583597,51.494843643742556,22.902028368964515,40.86374123154105,61.1929129160686,60.70279728410747,4.1990339801315235,394.07858287565364,55.43857018147577,81.26070586276545,1,latency_spike
2026-01-01 00:19:00,NODE-005,79.09520751024107,0.3187321695289708,94.60056116211398,100.0,53.043085018466044,89.38571111970731,13.603808456168009,0.0,817.3841203530167,35.80702804125469,81.22498488650098,1,congestion
2026-01-01 00:20:00,NODE-011,20.018644722153635,0.05049230788053388,45.28486500453306,66.8658054767981,58.2812480235147,45.39391479285197,0.6838608670269126,34.936301506147096,278.1834080819799,75.54546303351874,68.57730455946724,1,hardware_degradation
2026-01-01 00:21:00,NODE-001,14.493304831086416,0.0755319258494887,24.868853619434333,62.75848673491947,63.27386029155748,59.71382231457892,4.202672654626307,0.0,332.45600317994473,53.961959392019466,85.65707999097857,0,normal
2026-01-01 00:22:00,NODE-001,14.45157603997832,0.5760611455461611,96.87102255305209,68.00266268360042,38.757343179284575,97.28561184383857,3.802384711432042,29.26887864984649,2659.057842922186,48.88523298243441,85.39401120236221,1,ddos_like_anomaly
2026-01-01 00:23:00,NODE-017,23.734355640674167,14.844827723572129,58.53475412593373,19.136354765222315,49.61670924057231,38.78497907084376,19.56587629034219,36.61606074896373,534.3230147101083,39.609997396094215,84.24841275286803,1,packet_loss
2026-01-01 00:24:00,NODE-016,22.071664814617723,0.749862539654171,59.99175107073681,59.627810435581694,52.860535466283,45.377836119520126,5.200102979420071,10.586582486078036,242.72388956513518,67.00315275927863,76.18728177533474,1,hardware_degradation
2026-01-01 00:25:00,NODE-015,13.932056667902641,0.3873275155372978,42.9318589942138,41.21631921401423,49.19627015872815,57.97743471013956,5.406687307787578,4.664150376583462,365.60000537341523,42.78992359765297,85.5388104433816,0,normal
2026-01-01 00:26:00,NODE-007,23.821426467962976,0.8236346847160827,57.18627641060249,47.40294020445058,40.94519350969638,67.24088099715841,5.140408633995136,4.53470510931017,367.19129974027703,50.17095047883385,91.35842598317366,0,normal
2026-01-01 00:27:00,NODE-005,24.312325845998064,0.47891419802295215,44.15049632128307,33.38447663261608,47.466996571150986,34.103715178742256,5.241392910345136,1.0741722250683536,312.28071827985946,43.933602021601146,85.19643410785275,1,normal
2026-01-01 00:28:00,NODE-010,24.595773716617906,0.2880744735219172,49.63562850847448,32.72166650833482,58.81473924355602,29.747131572799567,3.6914272614857757,2.0622010562315687,383.5033189381189,37.728536017404956,82.50107329378199,0,normal
2026-01-01 00:29:00,NODE-016,86.68048083828482,0.36643699335908475,94.24882579683899,79.0994451711,56.86051352660691,85.4021932786843,17.0500865613385,2.981759094947449,747.7586833456135,58.478758913994575,82.93634270276226,0,congestion
2026-01-01 00:30:00,NODE-017,18.13357712770065,0.5073590865000412,48.351988649396226,38.64145735028082,78.55994827697269,45.374856123248726,3.6304404343779537,21.51657127171101,338.6606324649888,66.6249075575362,60.93803072368067,1,hardware_degradation
2026-01-01 00:31:00,NODE-013,13.976740028032197,0.3920334041390957,98.15869576810344,100.0,48.07479646429047,98.52581640526603,3.9239152988667714,19.6825321258612,4464.454732982351,45.13446030862593,78.70026649473678,1,ddos_like_anomaly
2026-01-01 00:32:00,NODE-004,26.60075107476801,0.13710170242771832,57.34369702054677,56.48487465120577,53.29890549599914,63.97894411394387,3.306180637462261,2.595292480509036,340.50181512797064,44.74330998731602,90.8397915800618,0,normal
2026-01-01 00:33:00,NODE-013,25.183229827491026,0.28410072486102916,38.54198630267021,50.061206599049584,40.754998080550756,50.71560820776208,6.773172861631065,5.019947299078112,395.9589551316093,46.903884673222024,84.17659988777329,0,normal
2026-01-01 00:34:00,NODE-007,29.813005788641433,0.15009001720694948,38.19877266138815,48.80205602387123,47.441308701215554,37.85274199664599,4.642879248567373,2.4619456793769587,392.4531940421976,47.20870107290453,81.9586798922808,0,normal
2026-01-01 00:35:00,NODE-020,22.012569504190605,0.2134236253638057,48.61274312054346,55.571693133675254,45.1942761194564,71.46931816677102,6.6752273052802895,1.5225617262911024,116.32037482424533,50.22254771635637,83.29014051319929,0,normal
2026-01-01 00:36:00,NODE-015,21.467691363082192,0.21703723572679412,70.56631708832488,43.91893487181017,60.835986301081356,60.93064143134195,3.5361539140742733,2.2192855935814855,394.9287000599681,49.102128146663546,89.98396342850435,0,normal
2026-01-01 00:37:00,NODE-020,26.051235138426833,0.41680808185106527,50.392419688757656,28.3807195943668,39.937289332978764,52.107574689424176,4.993310708830451,5.517954991144204,241.51622330123035,42.013274930350086,83.21068751468374,0,normal
2026-01-01 00:38:00,NODE-008,21.831336787669,0.21405353301050561,38.05608907419732,47.80088779167911,46.386009254034455,47.15145958024485,3.6107301632768554,5.2539910038625255,269.60904733441254,40.79170184448202,91.26126223732811,0,normal
2026-01-01 00:39:00,NODE-011,105.43993244767685,0.3803503820011373,91.15336151615763,74.75793180737047,56.315580224838186,94.98677061149239,20.78471323391469,0.6290567327046324,811.2552162491877,43.210323729011776,81.22485231227583,1,congestion
2026-01-01 00:40:00,NODE-017,20.75178830224904,0.382046968884324,54.00978717021278,25.493938159036365,56.47161493069503,49.23669965650696,6.388179471983191,0.19402002969057808,335.5433122887991,41.500111577803864,80.1228873981133,0,normal
